frame.number,frame.time_relative,ip.src,ip.dst,ip.proto
154926,0.017725000,11.0.1.1,11.0.3.1,17
154927,0.017725000,11.0.2.1,11.0.4.1,17
154928,0.017725000,11.0.1.1,11.0.3.1,17
154929,0.017725000,11.0.2.1,11.0.4.1,17
154930,0.017725000,11.0.1.1,11.0.3.1,17
154931,0.017726000,11.0.2.1,11.0.4.1,17
154932,0.017726000,11.0.1.1,11.0.3.1,17
154933,0.017726000,11.0.2.1,11.0.4.1,17
154934,0.017726000,11.0.1.1,11.0.3.1,17
154935,0.017726000,11.0.2.1,11.0.4.1,17
154936,0.017726000,11.0.1.1,11.0.3.1,17
154937,0.017726000,11.0.2.1,11.0.4.1,17
154938,0.017726000,11.0.1.1,11.0.3.1,17
154939,0.017726000,11.0.2.1,11.0.4.1,17
154940,0.017726000,11.0.1.1,11.0.3.1,17
154941,0.017727000,11.0.2.1,11.0.4.1,17
154942,0.017727000,11.0.1.1,11.0.3.1,17
154943,0.017727000,11.0.2.1,11.0.4.1,17
154944,0.017727000,11.0.1.1,11.0.3.1,17
154945,0.017727000,11.0.2.1,11.0.4.1,17
154946,0.017727000,11.0.1.1,11.0.3.1,17
154947,0.017727000,11.0.2.1,11.0.4.1,17
154948,0.017727000,11.0.1.1,11.0.3.1,17
154949,0.017727000,11.0.2.1,11.0.4.1,17
154950,0.017728000,11.0.1.1,11.0.3.1,17
154951,0.017728000,11.0.2.1,11.0.4.1,17
154952,0.017728000,11.0.1.1,11.0.3.1,17
154953,0.017728000,11.0.2.1,11.0.4.1,17
154954,0.017728000,11.0.1.1,11.0.3.1,17
154955,0.017728000,11.0.2.1,11.0.4.1,17
154956,0.017728000,11.0.1.1,11.0.3.1,17
154957,0.017728000,11.0.2.1,11.0.4.1,17
154958,0.017728000,11.0.1.1,11.0.3.1,17
154959,0.017729000,11.0.2.1,11.0.4.1,17
154960,0.017729000,11.0.1.1,11.0.3.1,17
154961,0.017729000,11.0.2.1,11.0.4.1,17
154962,0.017729000,11.0.1.1,11.0.3.1,17
154963,0.017729000,11.0.2.1,11.0.4.1,17
154964,0.017729000,11.0.1.1,11.0.3.1,17
154965,0.017729000,11.0.2.1,11.0.4.1,17
154966,0.017729000,11.0.1.1,11.0.3.1,17
154967,0.017729000,11.0.2.1,11.0.4.1,17
154968,0.017730000,11.0.1.1,11.0.3.1,17
154969,0.017730000,11.0.2.1,11.0.4.1,17
154970,0.017730000,11.0.1.1,11.0.3.1,17
154971,0.017730000,11.0.2.1,11.0.4.1,17
154972,0.017730000,11.0.1.1,11.0.3.1,17
154973,0.017730000,11.0.2.1,11.0.4.1,17
154974,0.017730000,11.0.1.1,11.0.3.1,17
154975,0.017730000,11.0.2.1,11.0.4.1,17
154976,0.017730000,11.0.1.1,11.0.3.1,17
154977,0.017730000,11.0.2.1,11.0.4.1,17
154978,0.017731000,11.0.1.1,11.0.3.1,17
154979,0.017731000,11.0.2.1,11.0.4.1,17
154980,0.017731000,11.0.1.1,11.0.3.1,17
154981,0.017731000,11.0.2.1,11.0.4.1,17
154982,0.017731000,11.0.1.1,11.0.3.1,17
154983,0.017731000,11.0.2.1,11.0.4.1,17
154984,0.017731000,11.0.1.1,11.0.3.1,17
154985,0.017731000,11.0.2.1,11.0.4.1,17
154986,0.017731000,11.0.1.1,11.0.3.1,17
154987,0.017732000,11.0.2.1,11.0.4.1,17
154988,0.017732000,11.0.1.1,11.0.3.1,17
154989,0.017732000,11.0.2.1,11.0.4.1,17
154990,0.017732000,11.0.1.1,11.0.3.1,17
154991,0.017732000,11.0.2.1,11.0.4.1,17
154992,0.017732000,11.0.1.1,11.0.3.1,17
154993,0.017732000,11.0.2.1,11.0.4.1,17
154994,0.017732000,11.0.1.1,11.0.3.1,17
154995,0.017732000,11.0.2.1,11.0.4.1,17
154996,0.017733000,11.0.1.1,11.0.3.1,17
154997,0.017733000,11.0.2.1,11.0.4.1,17
154998,0.017733000,11.0.1.1,11.0.3.1,17
154999,0.017733000,11.0.2.1,11.0.4.1,17
155000,0.017733000,11.0.1.1,11.0.3.1,17
155001,0.017733000,11.0.2.1,11.0.4.1,17
155002,0.017733000,11.0.1.1,11.0.3.1,17
155003,0.017733000,11.0.2.1,11.0.4.1,17
155004,0.017733000,11.0.1.1,11.0.3.1,17
155005,0.017734000,11.0.2.1,11.0.4.1,17
155006,0.017734000,11.0.1.1,11.0.3.1,17
155007,0.017734000,11.0.2.1,11.0.4.1,17
155008,0.017734000,11.0.1.1,11.0.3.1,17
155009,0.017734000,11.0.2.1,11.0.4.1,17
155010,0.017734000,11.0.1.1,11.0.3.1,17
155011,0.017734000,11.0.2.1,11.0.4.1,17
155012,0.017734000,11.0.1.1,11.0.3.1,17
155013,0.017734000,11.0.2.1,11.0.4.1,17
155014,0.017734000,11.0.1.1,11.0.3.1,17
155015,0.017735000,11.0.2.1,11.0.4.1,17
155016,0.017735000,11.0.1.1,11.0.3.1,17
155017,0.017735000,11.0.2.1,11.0.4.1,17
155018,0.017735000,11.0.1.1,11.0.3.1,17
155019,0.017735000,11.0.2.1,11.0.4.1,17
155020,0.017735000,11.0.1.1,11.0.3.1,17
155021,0.017735000,11.0.2.1,11.0.4.1,17
155022,0.017735000,11.0.1.1,11.0.3.1,17
155023,0.017735000,11.0.2.1,11.0.4.1,17
155024,0.017736000,11.0.1.1,11.0.3.1,17
155025,0.017736000,11.0.2.1,11.0.4.1,17
155026,0.017736000,11.0.1.1,11.0.3.1,17
155027,0.017736000,11.0.2.1,11.0.4.1,17
155028,0.017736000,11.0.1.1,11.0.3.1,17
155029,0.017736000,11.0.2.1,11.0.4.1,17
155030,0.017736000,11.0.1.1,11.0.3.1,17
155031,0.017736000,11.0.2.1,11.0.4.1,17
155032,0.017736000,11.0.1.1,11.0.3.1,17
155033,0.017737000,11.0.2.1,11.0.4.1,17
155034,0.017737000,11.0.1.1,11.0.3.1,17
155035,0.017737000,11.0.2.1,11.0.4.1,17
155036,0.017737000,11.0.1.1,11.0.3.1,17
155037,0.017737000,11.0.2.1,11.0.4.1,17
155038,0.017737000,11.0.1.1,11.0.3.1,17
155039,0.017737000,11.0.2.1,11.0.4.1,17
155040,0.017737000,11.0.1.1,11.0.3.1,17
155041,0.017737000,11.0.2.1,11.0.4.1,17
155042,0.017738000,11.0.1.1,11.0.3.1,17
155043,0.017738000,11.0.2.1,11.0.4.1,17
155044,0.017738000,11.0.1.1,11.0.3.1,17
155045,0.017738000,11.0.2.1,11.0.4.1,17
155046,0.017738000,11.0.1.1,11.0.3.1,17
155047,0.017738000,11.0.2.1,11.0.4.1,17
155048,0.017738000,11.0.1.1,11.0.3.1,17
155049,0.017738000,11.0.2.1,11.0.4.1,17
155050,0.017738000,11.0.1.1,11.0.3.1,17
155051,0.017738000,11.0.2.1,11.0.4.1,17
155052,0.017739000,11.0.1.1,11.0.3.1,17
155053,0.017739000,11.0.2.1,11.0.4.1,17
155054,0.017739000,11.0.1.1,11.0.3.1,17
155055,0.017739000,11.0.2.1,11.0.4.1,17
155056,0.017739000,11.0.1.1,11.0.3.1,17
155057,0.017739000,11.0.2.1,11.0.4.1,17
155058,0.017739000,11.0.1.1,11.0.3.1,17
155059,0.017739000,11.0.2.1,11.0.4.1,17
155060,0.017739000,11.0.1.1,11.0.3.1,17
155061,0.017740000,11.0.2.1,11.0.4.1,17
155062,0.017740000,11.0.1.1,11.0.3.1,17
155063,0.017740000,11.0.2.1,11.0.4.1,17
155064,0.017740000,11.0.1.1,11.0.3.1,17
155065,0.017740000,11.0.2.1,11.0.4.1,17
155066,0.017740000,11.0.1.1,11.0.3.1,17
155067,0.017740000,11.0.2.1,11.0.4.1,17
155068,0.017740000,11.0.1.1,11.0.3.1,17
155069,0.017740000,11.0.2.1,11.0.4.1,17
155070,0.017741000,11.0.1.1,11.0.3.1,17
155071,0.017741000,11.0.2.1,11.0.4.1,17
155072,0.017741000,11.0.1.1,11.0.3.1,17
155073,0.017741000,11.0.2.1,11.0.4.1,17
155074,0.017741000,11.0.2.1,11.0.4.1,17
155075,0.017741000,11.0.1.1,11.0.3.1,17
155076,0.017741000,11.0.2.1,11.0.4.1,17
155077,0.017741000,11.0.1.1,11.0.3.1,17
155078,0.017741000,11.0.2.1,11.0.4.1,17
155079,0.017741000,11.0.1.1,11.0.3.1,17
155080,0.017742000,11.0.2.1,11.0.4.1,17
155081,0.017742000,11.0.1.1,11.0.3.1,17
155082,0.017742000,11.0.2.1,11.0.4.1,17
155083,0.017742000,11.0.1.1,11.0.3.1,17
155084,0.017742000,11.0.2.1,11.0.4.1,17
155085,0.017742000,11.0.1.1,11.0.3.1,17
155086,0.017742000,11.0.2.1,11.0.4.1,17
155087,0.017742000,11.0.1.1,11.0.3.1,17
155088,0.017742000,11.0.2.1,11.0.4.1,17
155089,0.017743000,11.0.1.1,11.0.3.1,17
155090,0.017743000,11.0.2.1,11.0.4.1,17
155091,0.017743000,11.0.1.1,11.0.3.1,17
155092,0.017743000,11.0.2.1,11.0.4.1,17
155093,0.017743000,11.0.1.1,11.0.3.1,17
155094,0.017743000,11.0.2.1,11.0.4.1,17
155095,0.017743000,11.0.1.1,11.0.3.1,17
155096,0.017743000,11.0.2.1,11.0.4.1,17
155097,0.017743000,11.0.1.1,11.0.3.1,17
155098,0.017744000,11.0.2.1,11.0.4.1,17
155099,0.017744000,11.0.1.1,11.0.3.1,17
155100,0.017744000,11.0.2.1,11.0.4.1,17
155101,0.017744000,11.0.1.1,11.0.3.1,17
155102,0.017744000,11.0.2.1,11.0.4.1,17
155103,0.017744000,11.0.1.1,11.0.3.1,17
155104,0.017744000,11.0.2.1,11.0.4.1,17
155105,0.017744000,11.0.1.1,11.0.3.1,17
155106,0.017744000,11.0.2.1,11.0.4.1,17
155107,0.017745000,11.0.1.1,11.0.3.1,17
155108,0.017745000,11.0.2.1,11.0.4.1,17
155109,0.017745000,11.0.1.1,11.0.3.1,17
155110,0.017745000,11.0.2.1,11.0.4.1,17
155111,0.017745000,11.0.1.1,11.0.3.1,17
155112,0.017745000,11.0.2.1,11.0.4.1,17
155113,0.017745000,11.0.1.1,11.0.3.1,17
155114,0.017745000,11.0.2.1,11.0.4.1,17
155115,0.017745000,11.0.1.1,11.0.3.1,17
155116,0.017745000,11.0.2.1,11.0.4.1,17
155117,0.017746000,11.0.1.1,11.0.3.1,17
155118,0.017746000,11.0.2.1,11.0.4.1,17
155119,0.017746000,11.0.1.1,11.0.3.1,17
155120,0.017746000,11.0.2.1,11.0.4.1,17
155121,0.017746000,11.0.1.1,11.0.3.1,17
155122,0.017746000,11.0.2.1,11.0.4.1,17
155123,0.017746000,11.0.1.1,11.0.3.1,17
155124,0.017746000,11.0.2.1,11.0.4.1,17
155125,0.017746000,11.0.1.1,11.0.3.1,17
155126,0.017747000,11.0.2.1,11.0.4.1,17
155127,0.017747000,11.0.1.1,11.0.3.1,17
155128,0.017747000,11.0.2.1,11.0.4.1,17
155129,0.017747000,11.0.1.1,11.0.3.1,17
155130,0.017747000,11.0.2.1,11.0.4.1,17
155131,0.017747000,11.0.1.1,11.0.3.1,17
155132,0.017747000,11.0.2.1,11.0.4.1,17
155133,0.017747000,11.0.1.1,11.0.3.1,17
155134,0.017747000,11.0.2.1,11.0.4.1,17
155135,0.017748000,11.0.1.1,11.0.3.1,17
155136,0.017748000,11.0.2.1,11.0.4.1,17
155137,0.017748000,11.0.1.1,11.0.3.1,17
155138,0.017748000,11.0.2.1,11.0.4.1,17
155139,0.017748000,11.0.1.1,11.0.3.1,17
155140,0.017748000,11.0.2.1,11.0.4.1,17
155141,0.017748000,11.0.1.1,11.0.3.1,17
155142,0.017748000,11.0.2.1,11.0.4.1,17
155143,0.017748000,11.0.1.1,11.0.3.1,17
155144,0.017748000,11.0.2.1,11.0.4.1,17
155145,0.017749000,11.0.1.1,11.0.3.1,17
155146,0.017749000,11.0.2.1,11.0.4.1,17
155147,0.017749000,11.0.1.1,11.0.3.1,17
155148,0.017749000,11.0.2.1,11.0.4.1,17
155149,0.017749000,11.0.1.1,11.0.3.1,17
155150,0.017749000,11.0.2.1,11.0.4.1,17
155151,0.017749000,11.0.1.1,11.0.3.1,17
155152,0.017749000,11.0.2.1,11.0.4.1,17
155153,0.017749000,11.0.1.1,11.0.3.1,17
155154,0.017750000,11.0.2.1,11.0.4.1,17
155155,0.017750000,11.0.1.1,11.0.3.1,17
155156,0.017750000,11.0.2.1,11.0.4.1,17
155157,0.017750000,11.0.1.1,11.0.3.1,17
155158,0.017750000,11.0.2.1,11.0.4.1,17
155159,0.017750000,11.0.1.1,11.0.3.1,17
155160,0.017750000,11.0.2.1,11.0.4.1,17
155161,0.017750000,11.0.1.1,11.0.3.1,17
155162,0.017750000,11.0.2.1,11.0.4.1,17
155163,0.017751000,11.0.1.1,11.0.3.1,17
155164,0.017751000,11.0.2.1,11.0.4.1,17
155165,0.017751000,11.0.1.1,11.0.3.1,17
155166,0.017751000,11.0.2.1,11.0.4.1,17
155167,0.017751000,11.0.1.1,11.0.3.1,17
155168,0.017751000,11.0.2.1,11.0.4.1,17
155169,0.017751000,11.0.1.1,11.0.3.1,17
155170,0.017751000,11.0.2.1,11.0.4.1,17
155171,0.017751000,11.0.1.1,11.0.3.1,17
155172,0.017751000,11.0.2.1,11.0.4.1,17
155173,0.017752000,11.0.1.1,11.0.3.1,17
155174,0.017752000,11.0.2.1,11.0.4.1,17
155175,0.017752000,11.0.1.1,11.0.3.1,17
155176,0.017752000,11.0.2.1,11.0.4.1,17
155177,0.017752000,11.0.1.1,11.0.3.1,17
155178,0.017752000,11.0.2.1,11.0.4.1,17
155179,0.017752000,11.0.1.1,11.0.3.1,17
155180,0.017752000,11.0.2.1,11.0.4.1,17
155181,0.017752000,11.0.1.1,11.0.3.1,17
155182,0.017753000,11.0.2.1,11.0.4.1,17
155183,0.017753000,11.0.1.1,11.0.3.1,17
155184,0.017753000,11.0.2.1,11.0.4.1,17
155185,0.017753000,11.0.1.1,11.0.3.1,17
155186,0.017753000,11.0.2.1,11.0.4.1,17
155187,0.017753000,11.0.1.1,11.0.3.1,17
155188,0.017753000,11.0.2.1,11.0.4.1,17
155189,0.017753000,11.0.1.1,11.0.3.1,17
155190,0.017753000,11.0.2.1,11.0.4.1,17
155191,0.017754000,11.0.1.1,11.0.3.1,17
155192,0.017754000,11.0.2.1,11.0.4.1,17
155193,0.017754000,11.0.1.1,11.0.3.1,17
155194,0.017754000,11.0.2.1,11.0.4.1,17
155195,0.017754000,11.0.1.1,11.0.3.1,17
155196,0.017754000,11.0.2.1,11.0.4.1,17
155197,0.017754000,11.0.1.1,11.0.3.1,17
155198,0.017754000,11.0.2.1,11.0.4.1,17
155199,0.017754000,11.0.1.1,11.0.3.1,17
155200,0.017755000,11.0.2.1,11.0.4.1,17
155201,0.017755000,11.0.1.1,11.0.3.1,17
155202,0.017755000,11.0.2.1,11.0.4.1,17
155203,0.017755000,11.0.1.1,11.0.3.1,17
155204,0.017755000,11.0.2.1,11.0.4.1,17
155205,0.017755000,11.0.1.1,11.0.3.1,17
155206,0.017755000,11.0.2.1,11.0.4.1,17
155207,0.017755000,11.0.1.1,11.0.3.1,17
155208,0.017755000,11.0.2.1,11.0.4.1,17
155209,0.017755000,11.0.1.1,11.0.3.1,17
155210,0.017756000,11.0.2.1,11.0.4.1,17
155211,0.017756000,11.0.1.1,11.0.3.1,17
155212,0.017756000,11.0.2.1,11.0.4.1,17
155213,0.017756000,11.0.1.1,11.0.3.1,17
155214,0.017756000,11.0.2.1,11.0.4.1,17
155215,0.017756000,11.0.1.1,11.0.3.1,17
155216,0.017756000,11.0.2.1,11.0.4.1,17
155217,0.017756000,11.0.1.1,11.0.3.1,17
155218,0.017756000,11.0.2.1,11.0.4.1,17
155219,0.017757000,11.0.1.1,11.0.3.1,17
155220,0.017757000,11.0.2.1,11.0.4.1,17
155221,0.017757000,11.0.1.1,11.0.3.1,17
155222,0.017757000,11.0.2.1,11.0.4.1,17
155223,0.017757000,11.0.1.1,11.0.3.1,17
155224,0.017757000,11.0.2.1,11.0.4.1,17
155225,0.017757000,11.0.1.1,11.0.3.1,17
155226,0.017757000,11.0.2.1,11.0.4.1,17
155227,0.017757000,11.0.1.1,11.0.3.1,17
155228,0.017758000,11.0.2.1,11.0.4.1,17
155229,0.017758000,11.0.1.1,11.0.3.1,17
155230,0.017758000,11.0.2.1,11.0.4.1,17
155231,0.017758000,11.0.1.1,11.0.3.1,17
155232,0.017758000,11.0.2.1,11.0.4.1,17
155233,0.017758000,11.0.1.1,11.0.3.1,17
155234,0.017758000,11.0.2.1,11.0.4.1,17
155235,0.017758000,11.0.1.1,11.0.3.1,17
155236,0.017758000,11.0.2.1,11.0.4.1,17
155237,0.017758000,11.0.1.1,11.0.3.1,17
155238,0.017759000,11.0.2.1,11.0.4.1,17
155239,0.017759000,11.0.1.1,11.0.3.1,17
155240,0.017759000,11.0.2.1,11.0.4.1,17
155241,0.017759000,11.0.1.1,11.0.3.1,17
155242,0.017759000,11.0.2.1,11.0.4.1,17
155243,0.017759000,11.0.1.1,11.0.3.1,17
155244,0.017759000,11.0.2.1,11.0.4.1,17
155245,0.017759000,11.0.1.1,11.0.3.1,17
155246,0.017759000,11.0.2.1,11.0.4.1,17
155247,0.017760000,11.0.1.1,11.0.3.1,17
155248,0.017760000,11.0.2.1,11.0.4.1,17
155249,0.017760000,11.0.1.1,11.0.3.1,17
155250,0.017760000,11.0.2.1,11.0.4.1,17
155251,0.017760000,11.0.1.1,11.0.3.1,17
155252,0.017760000,11.0.2.1,11.0.4.1,17
155253,0.017760000,11.0.1.1,11.0.3.1,17
155254,0.017760000,11.0.2.1,11.0.4.1,17
155255,0.017760000,11.0.1.1,11.0.3.1,17
155256,0.017761000,11.0.2.1,11.0.4.1,17
155257,0.017761000,11.0.1.1,11.0.3.1,17
155258,0.017761000,11.0.2.1,11.0.4.1,17
155259,0.017761000,11.0.1.1,11.0.3.1,17
155260,0.017761000,11.0.2.1,11.0.4.1,17
155261,0.017761000,11.0.1.1,11.0.3.1,17
155262,0.017761000,11.0.2.1,11.0.4.1,17
155263,0.017761000,11.0.1.1,11.0.3.1,17
155264,0.017761000,11.0.2.1,11.0.4.1,17
155265,0.017761000,11.0.1.1,11.0.3.1,17
155266,0.017762000,11.0.2.1,11.0.4.1,17
155267,0.017762000,11.0.1.1,11.0.3.1,17
155268,0.017762000,11.0.2.1,11.0.4.1,17
155269,0.017762000,11.0.1.1,11.0.3.1,17
155270,0.017762000,11.0.2.1,11.0.4.1,17
155271,0.017762000,11.0.1.1,11.0.3.1,17
155272,0.017762000,11.0.2.1,11.0.4.1,17
155273,0.017762000,11.0.1.1,11.0.3.1,17
155274,0.017762000,11.0.2.1,11.0.4.1,17
155275,0.017763000,11.0.1.1,11.0.3.1,17
155276,0.017763000,11.0.2.1,11.0.4.1,17
155277,0.017763000,11.0.1.1,11.0.3.1,17
155278,0.017763000,11.0.2.1,11.0.4.1,17
155279,0.017763000,11.0.1.1,11.0.3.1,17
155280,0.017763000,11.0.2.1,11.0.4.1,17
155281,0.017763000,11.0.1.1,11.0.3.1,17
155282,0.017763000,11.0.2.1,11.0.4.1,17
155283,0.017763000,11.0.1.1,11.0.3.1,17
155284,0.017764000,11.0.2.1,11.0.4.1,17
155285,0.017764000,11.0.1.1,11.0.3.1,17
155286,0.017764000,11.0.2.1,11.0.4.1,17
155287,0.017764000,11.0.1.1,11.0.3.1,17
155288,0.017764000,11.0.2.1,11.0.4.1,17
155289,0.017764000,11.0.1.1,11.0.3.1,17
155290,0.017764000,11.0.2.1,11.0.4.1,17
155291,0.017764000,11.0.1.1,11.0.3.1,17
155292,0.017764000,11.0.2.1,11.0.4.1,17
155293,0.017765000,11.0.1.1,11.0.3.1,17
155294,0.017765000,11.0.2.1,11.0.4.1,17
155295,0.017765000,11.0.1.1,11.0.3.1,17
155296,0.017765000,11.0.2.1,11.0.4.1,17
155297,0.017765000,11.0.1.1,11.0.3.1,17
155298,0.017765000,11.0.2.1,11.0.4.1,17
155299,0.017765000,11.0.1.1,11.0.3.1,17
155300,0.017765000,11.0.2.1,11.0.4.1,17
155301,0.017765000,11.0.1.1,11.0.3.1,17
155302,0.017765000,11.0.2.1,11.0.4.1,17
155303,0.017766000,11.0.1.1,11.0.3.1,17
155304,0.017766000,11.0.2.1,11.0.4.1,17
155305,0.017766000,11.0.1.1,11.0.3.1,17
155306,0.017766000,11.0.2.1,11.0.4.1,17
155307,0.017766000,11.0.1.1,11.0.3.1,17
155308,0.017766000,11.0.2.1,11.0.4.1,17
155309,0.017766000,11.0.1.1,11.0.3.1,17
155310,0.017766000,11.0.2.1,11.0.4.1,17
155311,0.017766000,11.0.1.1,11.0.3.1,17
155312,0.017767000,11.0.2.1,11.0.4.1,17
155313,0.017767000,11.0.1.1,11.0.3.1,17
155314,0.017767000,11.0.2.1,11.0.4.1,17
155315,0.017767000,11.0.1.1,11.0.3.1,17
155316,0.017767000,11.0.2.1,11.0.4.1,17
155317,0.017767000,11.0.1.1,11.0.3.1,17
155318,0.017767000,11.0.2.1,11.0.4.1,17
155319,0.017767000,11.0.1.1,11.0.3.1,17
155320,0.017767000,11.0.2.1,11.0.4.1,17
155321,0.017768000,11.0.1.1,11.0.3.1,17
155322,0.017768000,11.0.2.1,11.0.4.1,17
155323,0.017768000,11.0.1.1,11.0.3.1,17
155324,0.017768000,11.0.2.1,11.0.4.1,17
155325,0.017768000,11.0.1.1,11.0.3.1,17
155326,0.017768000,11.0.2.1,11.0.4.1,17
155327,0.017768000,11.0.1.1,11.0.3.1,17
155328,0.017768000,11.0.2.1,11.0.4.1,17
155329,0.017768000,11.0.1.1,11.0.3.1,17
155330,0.017768000,11.0.2.1,11.0.4.1,17
155331,0.017769000,11.0.1.1,11.0.3.1,17
155332,0.017769000,11.0.2.1,11.0.4.1,17
155333,0.017769000,11.0.1.1,11.0.3.1,17
155334,0.017769000,11.0.2.1,11.0.4.1,17
155335,0.017769000,11.0.1.1,11.0.3.1,17
155336,0.017769000,11.0.2.1,11.0.4.1,17
155337,0.017769000,11.0.1.1,11.0.3.1,17
155338,0.017769000,11.0.2.1,11.0.4.1,17
155339,0.017769000,11.0.1.1,11.0.3.1,17
155340,0.017770000,11.0.2.1,11.0.4.1,17
155341,0.017770000,11.0.1.1,11.0.3.1,17
155342,0.017770000,11.0.2.1,11.0.4.1,17
155343,0.017770000,11.0.1.1,11.0.3.1,17
155344,0.017770000,11.0.2.1,11.0.4.1,17
155345,0.017770000,11.0.1.1,11.0.3.1,17
155346,0.017770000,11.0.2.1,11.0.4.1,17
155347,0.017770000,11.0.1.1,11.0.3.1,17
155348,0.017770000,11.0.2.1,11.0.4.1,17
155349,0.017771000,11.0.1.1,11.0.3.1,17
155350,0.017771000,11.0.2.1,11.0.4.1,17
155351,0.017771000,11.0.1.1,11.0.3.1,17
155352,0.017771000,11.0.2.1,11.0.4.1,17
155353,0.017771000,11.0.1.1,11.0.3.1,17
155354,0.017771000,11.0.2.1,11.0.4.1,17
155355,0.017771000,11.0.1.1,11.0.3.1,17
155356,0.017771000,11.0.2.1,11.0.4.1,17
155357,0.017771000,11.0.1.1,11.0.3.1,17
155358,0.017772000,11.0.2.1,11.0.4.1,17
155359,0.017772000,11.0.1.1,11.0.3.1,17
155360,0.017772000,11.0.2.1,11.0.4.1,17
155361,0.017772000,11.0.1.1,11.0.3.1,17
155362,0.017772000,11.0.2.1,11.0.4.1,17
155363,0.017772000,11.0.1.1,11.0.3.1,17
155364,0.017772000,11.0.2.1,11.0.4.1,17
155365,0.017772000,11.0.1.1,11.0.3.1,17
155366,0.017772000,11.0.2.1,11.0.4.1,17
155367,0.017772000,11.0.1.1,11.0.3.1,17
155368,0.017773000,11.0.2.1,11.0.4.1,17
155369,0.017773000,11.0.1.1,11.0.3.1,17
155370,0.017773000,11.0.2.1,11.0.4.1,17
155371,0.017773000,11.0.1.1,11.0.3.1,17
155372,0.017773000,11.0.2.1,11.0.4.1,17
155373,0.017773000,11.0.1.1,11.0.3.1,17
155374,0.017773000,11.0.2.1,11.0.4.1,17
155375,0.017773000,11.0.1.1,11.0.3.1,17
155376,0.017773000,11.0.2.1,11.0.4.1,17
155377,0.017774000,11.0.1.1,11.0.3.1,17
155378,0.017774000,11.0.2.1,11.0.4.1,17
155379,0.017774000,11.0.1.1,11.0.3.1,17
155380,0.017774000,11.0.2.1,11.0.4.1,17
155381,0.017774000,11.0.1.1,11.0.3.1,17
155382,0.017774000,11.0.2.1,11.0.4.1,17
155383,0.017774000,11.0.1.1,11.0.3.1,17
155384,0.017774000,11.0.2.1,11.0.4.1,17
155385,0.017774000,11.0.1.1,11.0.3.1,17
155386,0.017775000,11.0.2.1,11.0.4.1,17
155387,0.017775000,11.0.1.1,11.0.3.1,17
155388,0.017775000,11.0.2.1,11.0.4.1,17
155389,0.017775000,11.0.1.1,11.0.3.1,17
155390,0.017775000,11.0.2.1,11.0.4.1,17
155391,0.017775000,11.0.1.1,11.0.3.1,17
155392,0.017775000,11.0.2.1,11.0.4.1,17
155393,0.017775000,11.0.1.1,11.0.3.1,17
155394,0.017775000,11.0.2.1,11.0.4.1,17
155395,0.017776000,11.0.1.1,11.0.3.1,17
155396,0.017776000,11.0.2.1,11.0.4.1,17
155397,0.017776000,11.0.1.1,11.0.3.1,17
155398,0.017776000,11.0.2.1,11.0.4.1,17
155399,0.017776000,11.0.1.1,11.0.3.1,17
155400,0.017776000,11.0.2.1,11.0.4.1,17
155401,0.017776000,11.0.1.1,11.0.3.1,17
155402,0.017776000,11.0.2.1,11.0.4.1,17
155403,0.017776000,11.0.1.1,11.0.3.1,17
155404,0.017776000,11.0.2.1,11.0.4.1,17
155405,0.017777000,11.0.1.1,11.0.3.1,17
155406,0.017777000,11.0.2.1,11.0.4.1,17
155407,0.017777000,11.0.1.1,11.0.3.1,17
155408,0.017777000,11.0.2.1,11.0.4.1,17
155409,0.017777000,11.0.1.1,11.0.3.1,17
155410,0.017777000,11.0.2.1,11.0.4.1,17
155411,0.017777000,11.0.1.1,11.0.3.1,17
155412,0.017777000,11.0.2.1,11.0.4.1,17
155413,0.017777000,11.0.1.1,11.0.3.1,17
155414,0.017778000,11.0.2.1,11.0.4.1,17
155415,0.017778000,11.0.1.1,11.0.3.1,17
155416,0.017778000,11.0.2.1,11.0.4.1,17
155417,0.017778000,11.0.1.1,11.0.3.1,17
155418,0.017778000,11.0.2.1,11.0.4.1,17
155419,0.017778000,11.0.1.1,11.0.3.1,17
155420,0.017778000,11.0.2.1,11.0.4.1,17
155421,0.017778000,11.0.1.1,11.0.3.1,17
155422,0.017778000,11.0.2.1,11.0.4.1,17
155423,0.017779000,11.0.1.1,11.0.3.1,17
155424,0.017779000,11.0.2.1,11.0.4.1,17
155425,0.017779000,11.0.1.1,11.0.3.1,17
155426,0.017779000,11.0.2.1,11.0.4.1,17
155427,0.017779000,11.0.1.1,11.0.3.1,17
155428,0.017779000,11.0.2.1,11.0.4.1,17
155429,0.017779000,11.0.1.1,11.0.3.1,17
155430,0.017779000,11.0.2.1,11.0.4.1,17
155431,0.017779000,11.0.1.1,11.0.3.1,17
155432,0.017780000,11.0.2.1,11.0.4.1,17
155433,0.017780000,11.0.1.1,11.0.3.1,17
155434,0.017780000,11.0.2.1,11.0.4.1,17
155435,0.017780000,11.0.1.1,11.0.3.1,17
155436,0.017780000,11.0.2.1,11.0.4.1,17
155437,0.017780000,11.0.1.1,11.0.3.1,17
155438,0.017780000,11.0.2.1,11.0.4.1,17
155439,0.017780000,11.0.1.1,11.0.3.1,17
155440,0.017780000,11.0.2.1,11.0.4.1,17
155441,0.017780000,11.0.1.1,11.0.3.1,17
155442,0.017781000,11.0.2.1,11.0.4.1,17
